Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR2977663,2016-07-22 17:04:23,2015-12-07 18:46:44,7330273,373843923,0,51,221,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977663/SRR2977663.1,SRX1467249,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195113,SAMN04322268,simple,9606,Homo sapiens,GSM1964980,,,,,,,no,,,,,GEO,SRA315327,,public,11FAF88FF58480E7E50EF83BDAFE9EB6,6D194857996FDD12B828FDF9FBA8A940
SRR2977664,2016-07-22 17:04:23,2015-12-07 18:45:23,5404969,275653419,0,51,179,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977664/SRR2977664.1,SRX1467250,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195112,SAMN04322269,simple,9606,Homo sapiens,GSM1964981,,,,,,,no,,,,,GEO,SRA315327,,public,109129761A42409C921A5DA8B0EC7B91,A288BDA129A713E8187B2A856B9A469C
SRR2977665,2016-07-22 17:04:23,2015-12-07 18:45:40,6082082,310186182,0,51,192,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977665/SRR2977665.1,SRX1467251,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195109,SAMN04322270,simple,9606,Homo sapiens,GSM1964982,,,,,,,no,,,,,GEO,SRA315327,,public,5B64FCC4519526B0FCEB0ACE8C89D6EF,B75CB466646865FB582D42C4916674D5
SRR2977666,2016-07-22 17:04:23,2015-12-07 18:46:13,7841897,399936747,0,51,262,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977666/SRR2977666.1,SRX1467252,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195111,SAMN04322271,simple,9606,Homo sapiens,GSM1964983,,,,,,,no,,,,,GEO,SRA315327,,public,DF61ADE7E09EE24826CAD38AA9D580BF,E286992F65B9470E5D327D93FDD1FBE2
SRR2977667,2016-07-22 17:04:23,2015-12-07 18:45:49,8442969,430591419,0,51,248,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977667/SRR2977667.1,SRX1467253,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195110,SAMN04322272,simple,9606,Homo sapiens,GSM1964984,,,,,,,no,,,,,GEO,SRA315327,,public,542452353D2453DD86C6FD02A1329323,2E0033881C7C8DB8775D7B6BACE8F34B
SRR2977668,2016-07-22 17:04:23,2015-12-07 18:46:00,8756314,446572014,0,51,256,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977668/SRR2977668.1,SRX1467254,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195108,SAMN04322273,simple,9606,Homo sapiens,GSM1964985,,,,,,,no,,,,,GEO,SRA315327,,public,9333C0A6DF57990A3BD66BEE6485D3E8,0836741B8BF051CC4C1A6EF6D20FD8E5
SRR2977669,2016-07-22 17:04:23,2015-12-07 18:45:54,8042752,410180352,0,51,235,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977669/SRR2977669.1,SRX1467255,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195107,SAMN04322274,simple,9606,Homo sapiens,GSM1964986,,,,,,,no,,,,,GEO,SRA315327,,public,35B2DC4BC005222C23C2D531DD4E0779,58A7807E3992DDDDD3FBC2944A936F28
SRR2977670,2016-07-22 17:04:23,2015-12-07 18:45:39,6509027,331960377,0,51,190,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977670/SRR2977670.1,SRX1467256,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195106,SAMN04322275,simple,9606,Homo sapiens,GSM1964987,,,,,,,no,,,,,GEO,SRA315327,,public,155F63DD9A07641271F149FCDD8F5E53,17735048F801726FF35B929FD7DFECA1
SRR2977671,2016-07-22 17:04:23,2015-12-07 18:45:36,7511977,383110827,0,51,219,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977671/SRR2977671.1,SRX1467257,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195105,SAMN04322276,simple,9606,Homo sapiens,GSM1964988,,,,,,,no,,,,,GEO,SRA315327,,public,CB2F1EF4FBE1BA8FEF6A1E5F0882D4A1,E03EF4A093982EF9D65D91CB2293EE55
SRR2977672,2016-07-22 17:04:23,2015-12-07 18:46:09,9817812,500708412,0,51,295,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977672/SRR2977672.1,SRX1467258,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195104,SAMN04322277,simple,9606,Homo sapiens,GSM1964989,,,,,,,no,,,,,GEO,SRA315327,,public,D95C68EC762C27586F2D226D276D3AB9,2979505867F194CFF0F9F83624D7F6CF
SRR2977673,2016-07-22 17:04:23,2015-12-07 18:46:16,12136658,618969558,0,51,365,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977673/SRR2977673.1,SRX1467259,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195103,SAMN04322278,simple,9606,Homo sapiens,GSM1964990,,,,,,,no,,,,,GEO,SRA315327,,public,8D0279C5DA41864C2C2138F5A63C4E54,7C1B811FD609709B7288CF71AEF52DC5
SRR2977674,2016-07-22 17:04:23,2015-12-07 18:45:57,8093800,412783800,0,51,263,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977674/SRR2977674.1,SRX1467260,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195102,SAMN04322279,simple,9606,Homo sapiens,GSM1964991,,,,,,,no,,,,,GEO,SRA315327,,public,2B189140AB539183C7BF194798F090CB,16858F9DF8166DFC12AF0BFA64500B12
SRR2977675,2016-07-22 17:04:23,2015-12-07 18:47:00,14900873,759944523,0,51,444,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977675/SRR2977675.1,SRX1467261,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195100,SAMN04322280,simple,9606,Homo sapiens,GSM1964992,,,,,,,no,,,,,GEO,SRA315327,,public,090423382DE9B20F75B640C8A5C8D7E4,43BD1D4D49C6AFFC14CE33CAB44BFA5D
SRR2977676,2016-07-22 17:04:23,2015-12-07 18:46:26,9315735,475102485,0,51,311,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977676/SRR2977676.1,SRX1467262,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195099,SAMN04322281,simple,9606,Homo sapiens,GSM1964993,,,,,,,no,,,,,GEO,SRA315327,,public,9BFB18C7A38A2D17FB7A5E5E523D8181,3CD5D897CBBD951EE86269162A1378E8
SRR2977677,2016-07-22 17:04:23,2015-12-07 18:45:49,8403803,428593953,0,51,275,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977677/SRR2977677.1,SRX1467263,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195098,SAMN04322282,simple,9606,Homo sapiens,GSM1964994,,,,,,,no,,,,,GEO,SRA315327,,public,90156FC3FC21AD8FED5F0CC11CEE5D9A,EB14DF3384CCD4B75D2D8E57D17DAA84
SRR2977678,2016-07-22 17:04:23,2015-12-07 18:49:11,14726135,751032885,0,51,448,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977678/SRR2977678.1,SRX1467264,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195097,SAMN04322223,simple,9606,Homo sapiens,GSM1964995,,,,,,,no,,,,,GEO,SRA315327,,public,F708D97ED04304D6A0D50D0A7398748F,AA6CA2F17D91518220EF00DD69718EF6
SRR2977679,2016-07-22 17:04:23,2015-12-07 18:45:48,9618939,490565889,0,51,280,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977679/SRR2977679.1,SRX1467265,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195096,SAMN04322224,simple,9606,Homo sapiens,GSM1964996,,,,,,,no,,,,,GEO,SRA315327,,public,4DE342453DFC93AF5BF8EDF4A0517711,B97F2EE439E2E3D6C806A2E025EF0A06
SRR2977680,2016-07-22 17:04:23,2015-12-07 18:45:29,6999831,356991381,0,51,213,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977680/SRR2977680.1,SRX1467266,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195094,SAMN04322225,simple,9606,Homo sapiens,GSM1964997,,,,,,,no,,,,,GEO,SRA315327,,public,5DD93D4B312AC83E5E6A9656998F58F2,61891EED7004D74561480D4CB9542D68
SRR2977681,2016-07-22 17:04:23,2015-12-07 18:45:57,9972071,508575621,0,51,288,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977681/SRR2977681.1,SRX1467267,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195095,SAMN04322226,simple,9606,Homo sapiens,GSM1964998,,,,,,,no,,,,,GEO,SRA315327,,public,33D2FDA0950FC2F5DA07E7439E39288F,A0BC5E8B7E919906EEF9F34C7D2596D3
SRR2977682,2016-07-22 17:04:23,2015-12-07 18:45:30,5974082,304678182,0,51,175,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977682/SRR2977682.1,SRX1467268,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195093,SAMN04322227,simple,9606,Homo sapiens,GSM1964999,,,,,,,no,,,,,GEO,SRA315327,,public,A0D1E09CCEEA3DFC813455CEB785E30F,C33810325D1BE6D3598C08BCB5D8AFBA
SRR2977683,2016-07-22 17:04:23,2015-12-07 18:45:45,8184145,417391395,0,51,243,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977683/SRR2977683.1,SRX1467269,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195092,SAMN04322228,simple,9606,Homo sapiens,GSM1965000,,,,,,,no,,,,,GEO,SRA315327,,public,A83B466EB809DF3B88C0BF378CB5E882,50C7F301C23A1FC0AE592C56D5B776CE
SRR2977684,2016-07-22 17:04:23,2015-12-07 18:45:39,8842762,450980862,0,51,258,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977684/SRR2977684.1,SRX1467270,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195090,SAMN04322229,simple,9606,Homo sapiens,GSM1965001,,,,,,,no,,,,,GEO,SRA315327,,public,BE14BB1725C844916DA258279B540110,A16189A7D477B9F5A74C6FC481DC4920
SRR2977685,2016-07-22 17:04:23,2015-12-07 18:46:09,9432121,481038171,0,51,283,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977685/SRR2977685.1,SRX1467271,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195091,SAMN04322230,simple,9606,Homo sapiens,GSM1965002,,,,,,,no,,,,,GEO,SRA315327,,public,3A563E9F2BC3F0DE90BA9A5045BABAD1,454AE48C2971DFEB8F21D44EDA8C633D
SRR2977686,2016-07-22 17:04:23,2015-12-07 18:47:49,10459099,533414049,0,51,315,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977686/SRR2977686.1,SRX1467272,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195088,SAMN04322231,simple,9606,Homo sapiens,GSM1965003,,,,,,,no,,,,,GEO,SRA315327,,public,65AF5E9476D956929A839975DF788037,7F3FC886EAD9D21C12B7C768851BA697
SRR2977687,2016-07-22 17:04:23,2015-12-07 18:46:50,8870548,452397948,0,51,266,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977687/SRR2977687.1,SRX1467273,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195089,SAMN04322232,simple,9606,Homo sapiens,GSM1965004,,,,,,,no,,,,,GEO,SRA315327,,public,EA4C4AF7BC3993276DD99234C52318C5,A808930B3923F09D0E83F925FA421316
SRR2977688,2016-07-22 17:04:23,2015-12-07 18:44:43,7346351,374663901,0,51,230,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977688/SRR2977688.1,SRX1467274,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195087,SAMN04322233,simple,9606,Homo sapiens,GSM1965005,,,,,,,no,,,,,GEO,SRA315327,,public,B119B09B04D9FEAE5EFBB90CC15E5DDD,48C73F66251E0A766AB9A626D755DC9E
SRR2977689,2016-07-22 17:04:23,2015-12-07 18:45:06,8776341,447593391,0,51,265,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977689/SRR2977689.1,SRX1467275,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195086,SAMN04322234,simple,9606,Homo sapiens,GSM1965006,,,,,,,no,,,,,GEO,SRA315327,,public,EB6BC12076E5D6D81DF41193EB998099,D34180C0B9BDF541D1430BAE3608C793
SRR2977690,2016-07-22 17:04:23,2015-12-07 18:45:01,8492416,433113216,0,51,260,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977690/SRR2977690.1,SRX1467276,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195085,SAMN04322235,simple,9606,Homo sapiens,GSM1965007,,,,,,,no,,,,,GEO,SRA315327,,public,C36038B845039AA78CD6CF8A05DE4EA9,224525650D2475E3C46B1F39C37EC256
SRR2977691,2016-07-22 17:04:23,2015-12-07 18:44:25,5544125,282750375,0,51,171,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977691/SRR2977691.1,SRX1467277,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195084,SAMN04322236,simple,9606,Homo sapiens,GSM1965008,,,,,,,no,,,,,GEO,SRA315327,,public,B321365B47D81404F2E8EAAF304889D4,80E2C999CD893BBD27798FE7DF0317D3
SRR2977692,2016-07-22 17:04:23,2015-12-07 18:44:43,8791695,448376445,0,51,271,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977692/SRR2977692.1,SRX1467278,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195083,SAMN04322237,simple,9606,Homo sapiens,GSM1965009,,,,,,,no,,,,,GEO,SRA315327,,public,98F49473417A4EE075EA8527CC2EBF5A,BE5B5138DBAE882C68BABB37F1954248
SRR2977693,2016-07-22 17:04:23,2015-12-07 18:45:23,6450755,328988505,0,51,197,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977693/SRR2977693.1,SRX1467279,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195081,SAMN04322238,simple,9606,Homo sapiens,GSM1965010,,,,,,,no,,,,,GEO,SRA315327,,public,70C3365755DE16754543328B92048BC9,872DA1B4CEF2647AF5A89F4C2C5CC7A3
SRR2977694,2016-07-22 17:04:23,2015-12-07 18:44:33,6984212,356194812,0,51,214,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977694/SRR2977694.1,SRX1467280,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195080,SAMN04322239,simple,9606,Homo sapiens,GSM1965011,,,,,,,no,,,,,GEO,SRA315327,,public,0C367518F5160DE47A1F2CC0FFA8A167,8E614368121934E4E44E5B02D7B0AB2E
SRR2977695,2016-07-22 17:04:23,2015-12-07 18:44:52,6405580,326684580,0,51,197,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977695/SRR2977695.1,SRX1467281,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195079,SAMN04322240,simple,9606,Homo sapiens,GSM1965012,,,,,,,no,,,,,GEO,SRA315327,,public,DBF5E548BB2CF37B240FC98EE4274EEF,98C2BDD91EA0CCA0B20013FC9E5FE90F
SRR2977696,2016-07-22 17:04:23,2015-12-07 18:45:17,7061828,360153228,0,51,217,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977696/SRR2977696.1,SRX1467282,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195077,SAMN04322241,simple,9606,Homo sapiens,GSM1965013,,,,,,,no,,,,,GEO,SRA315327,,public,F8948F2699E0CDEC0FCB0A370B331C04,32DAC053ED83FEFF8A797C4A68DA4D55
SRR2977697,2016-07-22 17:04:23,2015-12-07 18:45:00,8632691,440267241,0,51,269,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977697/SRR2977697.1,SRX1467283,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195078,SAMN04322242,simple,9606,Homo sapiens,GSM1965014,,,,,,,no,,,,,GEO,SRA315327,,public,069D1AD69FCDF01CE3155CAD0AB1F18F,47DBA8376E3AA7AC2A5211C10E56CDC5
SRR2977698,2016-07-22 17:04:23,2015-12-07 18:43:28,4603192,234762792,0,51,144,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977698/SRR2977698.1,SRX1467284,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195075,SAMN04322243,simple,9606,Homo sapiens,GSM1965015,,,,,,,no,,,,,GEO,SRA315327,,public,15A89956A6D1BC55384E8A54C64B9511,C5916F3A314892B5CA8E98FFDB6F9AF4
SRR2977699,2016-07-22 17:04:23,2015-12-07 18:44:36,7748551,395176101,0,51,241,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977699/SRR2977699.1,SRX1467285,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195076,SAMN04322244,simple,9606,Homo sapiens,GSM1965016,,,,,,,no,,,,,GEO,SRA315327,,public,703B6A38286E7D2A14AA81B0A64B255D,5A073022770873843ACF00126D19AFAF
SRR2977700,2016-07-22 17:04:23,2015-12-07 18:43:50,7484386,381703686,0,51,235,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977700/SRR2977700.1,SRX1467286,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195073,SAMN04322245,simple,9606,Homo sapiens,GSM1965017,,,,,,,no,,,,,GEO,SRA315327,,public,E47520D7B3435DFCC50C07AE86B5B4B0,BFF2FC4A45952378BEF71758E14F4D6F
SRR2977701,2016-07-22 17:04:23,2015-12-07 18:43:53,7111254,362673954,0,51,222,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977701/SRR2977701.1,SRX1467287,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195071,SAMN04322246,simple,9606,Homo sapiens,GSM1965018,,,,,,,no,,,,,GEO,SRA315327,,public,7624D02F3C56D79740CF5FA290326772,AE9D54E614A58A92B2152DF9FDD2D442
SRR2977702,2016-07-22 17:04:23,2015-12-07 18:43:54,8176044,416978244,0,51,254,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977702/SRR2977702.1,SRX1467288,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195069,SAMN04322247,simple,9606,Homo sapiens,GSM1965019,,,,,,,no,,,,,GEO,SRA315327,,public,A8D3F7F6B344AE09E2F59CB7A153C489,A70AE550DE7012799E2B8716213F254B
SRR2977703,2016-07-22 17:04:23,2015-12-07 18:44:07,8459668,431443068,0,51,262,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977703/SRR2977703.1,SRX1467289,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195072,SAMN04322248,simple,9606,Homo sapiens,GSM1965020,,,,,,,no,,,,,GEO,SRA315327,,public,589657C329E5C31C5903DB0C6D8DED81,88D6DCC731A6247B888A2BFD66CBF934
SRR2977704,2016-07-22 17:04:23,2015-12-07 18:43:48,7046624,359377824,0,51,224,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977704/SRR2977704.1,SRX1467290,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195068,SAMN04322249,simple,9606,Homo sapiens,GSM1965021,,,,,,,no,,,,,GEO,SRA315327,,public,DE3FC124EDA4F3F2CDAF727FD67E71EF,B5CA5B33DC99B26B6FB1A1B442374D8B
SRR2977705,2016-07-22 17:04:23,2015-12-07 18:43:47,8283461,422456511,0,51,255,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977705/SRR2977705.1,SRX1467291,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195067,SAMN04322163,simple,9606,Homo sapiens,GSM1965022,,,,,,,no,,,,,GEO,SRA315327,,public,6C7E7721331C6AAB7D59EB1F88730480,7C9B9CD9DD2D5AA0AD4A0518E6872A3A
SRR2977706,2016-07-22 17:04:23,2015-12-07 18:43:18,5039740,257026740,0,51,161,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977706/SRR2977706.1,SRX1467292,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195066,SAMN04322164,simple,9606,Homo sapiens,GSM1965023,,,,,,,no,,,,,GEO,SRA315327,,public,6C0A641DF9E815F9433105C7D8B1B922,F3846928EEE8D66B33EF6BD86F67AA05
SRR2977707,2016-07-22 17:04:23,2015-12-07 18:43:47,9042956,461190756,0,51,279,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977707/SRR2977707.1,SRX1467293,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195062,SAMN04322165,simple,9606,Homo sapiens,GSM1965024,,,,,,,no,,,,,GEO,SRA315327,,public,C8D027F9B5EB607893C3192B63E5E63F,07D55BCECD883D52F8A32AD90E4BCFAE
